id,date,sentiment,text,title,url
11,2017-03-23 23:48:40+00:00,-0.031845238,"Ever since Hillary Clinton lost the presidential election, liberals have been trying to back up the ridiculous accusation that the only reason she lost is because Russia interfered in the election in Donald Trump's favor. This week, Fox News host Tucker Carlson has revealed who really interfered in last year's presidential race. Hint, hint: it wasn't Russia.
According to Carlson, there is evidence that NBC News and MSNBC meddled in the election and try to make Trump lose.
""There's no reason to believe Russia changed the course of American political history,""ù Carlson claimed. ""There's merely innuendo and conspiracy mongering and connecting probably irrelevant dots.""ù
Carlson then questioned why, with so little evidence, the story of Russian interference has been growing ""by the day.""ù He said the answer is MSNBC and NBC News, who have gone to ""remarkable lengths""ù to keep the Russia hacking story going.
""Ever see their programming? It's hour upon hour of programming like this,""ù Carlson said as he played clips of NBC and MSNBC hosts discussing the story.
""The Trump campaign didn't just benefit from Russia interfering in our election. The point of this is they colluded...they helped...they were in on it,""ù Rachel Maddow is heard saying.
""Given that company's conduct over the past six months, that is a bit rich,""ù Carlson said.
Watch the video below and tell us what you think.",Tucker Carlson Blows Viewers Away When He Drops This Massive Bombshell On Live TV [WATCH],http://americannews.com/tucker-carlson-blows-viewers-away-drops-massive-bombshell-live-tv-watch/
12,2017-03-21 01:42:02+00:00,0.171003401,"Throughout the presidential election, the mainstream media was convinced that Hillary Clinton was going to win. Many Republican leaders were ready to throw in the towel. Sean Hannity""Óon the other hand""Óstood firm in his support of Donald Trump.
This week, reports surfaced that some Fox News executives were outraged that Hannity refused to say that Clinton would beat Clinton. At one point, they even considered firing him.
""As most of the publications themselves clearly state, the sample obviously can't be representative of the electorate because they only reflect views of those Internet users who have chosen to participate,""ù said executive Dana Blanton. ""Another problem""Ówe know some campaigns/groups of supporters encourage people to vote in online polls and flood the results. These quickie click items do not meet our editorial standards.""ù
""You've got this list of polls, Donald Trump wins,""ù Hannity said.
""The online polls show you guys won in overwhelming margins,""ù Brian Kilmeade added.
What do you think? Do you tip your hat to Hannity for staying strong under pressure? As it turns out, he was right all along.",Sean Hannity On The Brink Of Being Fired From Fox... Calls For Fans Support,http://americannews.com/sean-hannity-brink-fired-fox-calls-fans-support/
13,2017-03-21 01:40:47+00:00,0.017857143,"FBI Director James Comey is conducting a hearing before Congress, related to claims that Russia interfered in the United States election by working with Donald Trump and members of his campaign team.
Comey, who has made headlines this year for his controversial investigation into Hilary Clinton, has just confirmed that the FBI is investigating Russian interference in last year's election. The FBI director said the investigation could lead to criminal charges, but refused to elaborate any further.
This announcement is shocking for many reasons""Ónot the least of which is that it shows the FBI's willingness to engage in a political witch hunt. They are choosing to press forward even though no evidence exists that Russia interfered with the election.
Meanwhile, the Democrats have been distracting the American public with continuous claims about Russia. They continue to throw unsubstantiated hurdles Trump's way.",FBI Director Makes Shocking Admission About Trump's Wiretapping,http://americannews.com/fbi-director-makes-shocking-admission-trumps-wiretapping/
14,2017-03-18 15:23:05+00:00,0.113311688,"In an interview with CNN host Fareed Zakaria, Dmitry Peskov, Russian President Vladimir Putin's press secretary, confirmed that the Russian ambassador also met ""with people working in think tanks advising Hillary or advising people working with Hillary.""ù
""Well, if you look at some people connected with Hillary Clinton during her campaign, you would probably see that he had lots of meetings of that kind,""ù Dmitry Peskov said. ""There are lots of specialists in politology, people working in think tanks and advising Hillary or advising people working for Hillary.""ù
One can't help but wonder who Peskov is referring to. Some suspect campaign manager John Podesta, who has had extensive Russian contacts. Another lead is Clinton adviser Sidney Blumenthal, who was reported by Gawker to be ""running what amounts to a private, off-the-books intelligence operation for Clinton.""ù
""It is common and not improper for transition officials to meet with foreign officials,""ù the New York Times pointed out this year. ""But all meetings between Trump associates and Russians are now significant as the FBI investigates Russian interference in the American election and whether anyone close to Mr. Trump's campaign was involved.""ù
So what if a Clinton adviser was working on behalf of a Pro-Russian party? That was one of many questions the interview with Peskov brought to the table.","Putin Comes Forward With Shocking Announcement About Hillary, He Wants America To Know",http://americannews.com/putin-comes-forward-shocking-announcement-hillary-wants-america-know/
15,2017-03-14 03:19:25+00:00,-0.022727273,"In what was yet another stunning act of hypocrisy, Michelle Obama spent the end of 2016 attacking then-presidential candidate Donald Trump for his ""locker room talk""ù and claiming that she ""doesn't know any men who brag.""ù It didn't take long for Rush Limbaugh to expose this as a complete lie.
""Men brag, and she is telling people that she doesn't know men who brag,""ù Limbaugh said on his radio show. ""You know the people that have been to the White House?""ù
Michelle must have forgotten that she's hosted many rappers at her parties. Those same friends have written songs about having sex with their ""b*tches and hos.""ù Not only did she listen to these lyrics, but they were performed at the White House and she applauded the.
""Yeah, I guess Michelle Obama wasn't there when the Rev. Wright was talking about Bill Clinton,""ù Limbaugh continued. ""You remember what Rev. Wright said about Bill Clinton, Monica Lewinsky?...'And Bill and Monica Lewinsky was riding dirty. Yeah, chickens have come home to roost, baby.' 'Bill was riding dirty,' and the population""Óthe congregation""Ówent nuts.""ù
What do you think? Does Michelle Obama need to take a look in the mirror?","Michelle Obama's Dark Secret Surfaces, Here's What She's Been Hiding All Along",http://americannews.com/michelle-obamas-dark-secret-surfaces-heres-shes-hiding-along/
16,2017-03-12 01:13:28+00:00,0.1,"In a recent interview, House Minority Leader Nancy Pelosi said that if Hillary Clinton had won the presidential election she would have retired.
""If Hillary had won, I was ready to go home,""ù she told reporters on Friday.
Instead, Pelosi decided to stick around and attempt to derail anything Trump puts through Congress""Óincluding dismantling Obamacare.
""If Clinton were there, then I would not worry about that,""ù Pelosi added.
This is bad news for Democrats in the House, who have suffered numerous defeats under Pelosi's leadership. Somehow, she managed to keep her position.
""None of us thought Hillary would win,""ù she argued. ""We all knew she would win. It was really shocking that somebody like Donald Trump could be president of the United State.""ù
What do you think of Pelosi's comments? Should she do us all a favor and retire for the good of the country?",Pelosi Announced She Was Going To Retire Until This Happened...,http://americannews.com/pelosi-announced-going-retire-happened/
17,2017-03-09 04:10:25+00:00,0.031687063,"Last week, Rosie O'Donnell lead a protest against Donald Trump outside of the White House. Just days later, personal information surfaced that has many urging her to get her own ducks in a row before attacking others.
According to reports from The Independent Journal Review, Rosie's 17-year-old daughter Chelsea married a 31-year-old man in a cemetery last year. In an interview, Chelsea revealed that her mother was ""shocked""ù when she learned about the marriage. Rosie had no idea what her teenage daughter was up to.
""She was upset that we got married without telling her, which I totally get,""ù Nicholas Alliegro, Chelsea's husband, commented in the interview.
Chelsea and Alliegro married three months after meeting at a Dunkin' Donuts. The teenager agreed that her mother was not happy about the decision.
""The last time we got into an argument, we ended up screaming at each other and I left the room,""ù Chelsea said. The marriage came shortly after Chelsea ran away from home. After a major manhunt, Chelsea was found in the New Jersey home of a 25-year-old man. He was ultimately arrested for endangering the welfare of a child.
In her latest interview, Chelsea said Trump's victory over Hillary Clinton left her mother ""out of her mind upset""ù and ""physically ill.""ù","Rosie O'Donnell Has Finally Met Her Maker, This Is As Bad As It Gets",http://americannews.com/rosie-odonnell-finally-met-maker-bad-gets/
18,2017-03-08 22:51:54+00:00,0.284375,"Each day, FBI Director Jim Comey goes to work in a federal building named for his most famous predecessor. Yet for all his storied accomplishments and sordid controversies, J. Edgar Hoover never matched the singular feat of Comey.
Only Comey simultaneously investigated the top two presidential candidates during an election. Hillary Clinton and Donald Trump each battled Comey last year while they battled each other for the Oval Office.
How's that for power?
Neither case led to charges, but that's almost beside the point. Echoing Hoover's attitude, if not his methods, Comey is adept at using innuendo and leaks to remind the powerful that he cannot be ignored. The prerogative to investigate, and the willingness to feed a scandal-hungry media, is close to being God in politics, and Comey plays the role with relish.","Micheal Goodwin, of Fox News, Believes FBI Director Comey Has Become More Powerful Than....",http://americannews.com/micheal-goodwin-fox-news-believes-fbi-director-comey-become-powerful/
19,2017-03-08 03:11:45+00:00,0.146666667,"Ever since Donald Trump became President of the United States, liberals have been accusing him of colluding with Russia to win the election. Of course, these claims are completely unsubstantiated.
Over the weekend, Obama's former Director of National Intelligence James Clapper appeared on ""Meet the Press""ù and made some stunning confessions to host Chuck Todd.
""We did not include any evidence in our report, and I say, 'our,' that's N.S.A., F.B.I. and C.I.A., with my office, the Director of National Intelligence, that had anything that had any reflection of collusion between members of the Trump campaign and the Russians,""ù he commented. ""There was no evidence of that included in our report.""ù
When he was asked if there was any evidence of Trump having contact with the Russians, Clapper's answer was simple: ""Not to my knowledge. We had no evidence of such collusion.""ù
Clapper's comments were the nail in the coffin to the left's ridiculous conspiracy theories. Maybe they will finally be forced to accept that Hillary Clinton lost the election fair and square. But then again, we won't hold our breath.",Obama's Intelligence Director Turns On Him With Brutal Message For Dems,http://americannews.com/obamas-intelligence-director-turns-brutal-message-dems/
20,2017-03-08 02:56:49+00:00,0.037001595,"There is no question that Ivanka Trump has felt the wrath of liberals in the wake of Hillary Clinton's loss, despite the fact that she is a strong advocate for women's rights. On Monday morning, she was spotted looking stern as she left her Washington D.C. home after a weekend in Florida with her family. Photographers captured her talking on her phone as she sat in the backseat of a black SUV.
Earlier in the day, Jared Kushner had set out for the White House. The couple had arrived back in Joint Air Base on Sunday aboard Air Force One with their children. In their last visit to Palm Beach, Ivanka and her father visited a religious school with Secretary of Education Betsy DeVos.
Ivanka has been very involved in efforts to support American women and children, pushing for affordable child care and paid family leave. She has been busy courting corporate executives and lawmakers in the hopes of pushing these initiatives forward.
""My administration wants to work with members of both parties to make child care accessible and affordable, to help ensure new parents that they have paid family leave,""ù Donald Trump said.
If Ivanka's plan was implemented, families could deduct child-care expenses from their taxable income. The amount would be capped at the average cost of child care in their state for children younger than 13. This would significantly benefit low-income families who struggle to return to work after having children.
What do you think? Do you support Ivanka?",Here's What Ivanka Trump Did Right After She Left Her House This Morning... A True First Daughter,http://americannews.com/heres-ivanka-trump-right-left-house-morning-true-first-daughter/
21,2017-03-07 05:41:38+00:00,0.020391414,"In the past few days, President Barack Obama has been scrambling to deny claims that he called for and carried out a wiretapping operation of Trump Tower during the 2016 presidential campaign. Despite his insistence otherwise, it's clear that Obama was attempting to run surveillance on Donald Trump""Ówho was going head-to-head with Hillary Clinton, his own choice for president.
In a recent segment on Judge Jeanine Pirro's program on Fox News, new information surfaced revealing just how far Obama went.
Corey Lewandowski, who served as a manager for part of Trump's campaign, told Pirro that Obama's administration also wiretapped current Attorney General Jeff Sessions when he was a sitting U.S. Senator.
""What we've seen from the previous administration is that they did spend time listening to conversations between then Senator Jeff Sessions and the ambassador to Russia while he was in U.S. Senate office,""ù Lewandowski explained. ""If that were to take place""Ówhich supposedly did take place""Ówhat other conversations did they listen in on?""ù
""Whoa, you're saying they were listening to conversations between then Senator Sessions and the Russian Ambassador Kislyak or are you talking about Mike Flynn and Kislyak?""ù Lewandowski questioned. ""No, I'm talking about Jeff Sessions.""ù
Watch the segment below and tell us what you think.",Judge Jeanine Releases Information That May Bring Obama To Justice Once And For All,http://americannews.com/judge-jeanine-releases-information-may-bring-obama-justice/
22,2017-03-04 16:20:43+00:00,-0.043573668,"The former British spy who authored the now-infamous dossier on Donald Trump, alleging ties between Trump and Russia, reportedly reached an agreement with the FBI a few weeks before the election for the bureau to pay him to continue his work. The agreement to compensate M16 agent Christopher Steele for his findings came as intelligence agencies reached a controversial consensus that Russians had interfered in the election by hacking liberals' email accounts.
Trump was quick to assure the public that the dossier was simply ""fake news.""ù After the dossier went public, communications between the FBI and the former spy were ceased""Óand he was never paid according to plan.
Still, the relationship is extremely questionable, especially given that the FBI had previously hired Steele to help a U.S. inquiry in FIFA. Steele had more than two decades working on Russia-related issues for British intelligence. But his dossier was widely unsubstantiated. His claims remain unverified, and they have been strongly disputed by Trump and his team.
House Speaker Paul Ryan has confessed that he has seen ""no evidence so far""ù of Trump campaign contacts with Russia. The revelation that the FBI agreed to pay Steele only further damages his credibility.
Steele was reportedly frustrated when FBI Director James Comey made a public announcement that they were investing a new batch of Clinton emails just 11 days before the election.
In January, Trump was provided a summary of the core allegations of Steele's dossier""Óand news of that briefing was soon public knowledge. BuzzFeed became the source of controversy when they posted a copy of Steele's dossier online""Ówithout any evidence of its truth.
""It's all fake news,""ù Trump said. ""It's phony stuff. It didn't happen.""ù
Trump later tweeted that Steele was a ""fake spy.""ù Democrats in the House have reached out to Steele since this has unfolded, to determine whether he is willing to testify or cooperate. He has not responded.
This is a key example of America's intelligence agencies losing their credibility""Óand Comey remains in the line of fire for his extraordinarily poor judgment.","FBI Director Exposed Trying To Take Down Trump, He's Finished",http://americannews.com/fbi-director-exposed-trying-take-trump-hes-finished/
23,2017-03-03 05:21:41+00:00,-0.004736842,"After a surprisingly lengthy bidding war, Barack and Michelle Obama have just signed a record-breaking book deal with Penguin Random House. This marks the third book they have published from Obama.
The exact financial amount of the deal has not been announced, but it was reportedly over $65 million.
""We are absolutely thrilled to continue our publishing partnership with the president and Mrs. Obama,""ù Penguin Random House CEO Markus Dohle said in a statement. ""With their words and their leadership, they changed the world.""ù
""Now, we are very much looking forward to working together with President and Mrs. Obama to make each of their books global publishing events of unprecedented scope and significance.""ù
Simon & Schuster, HarperCollins, and Macmillan were also desperately attempting to sign the Obamas, driving the price to the highest we've seen from a former president thus far. Former President Bill Clinton was only paid $15 million for his memoir and former President George W. Bush got only $10 million.
The Obamas are working on separate memoirs but sold the rights together to increase the bidding process.
What do you think? Are you disgusted that the Obamas will continue to profit from the American people?",BREAKING: Barack And Michelle Are Back... And It's Bad,http://americannews.com/breaking-barack-michelle-back-bad/
24,2017-02-24 04:42:48+00:00,0.046132756,"Liberals can't seem to step out of their self-righteous bubble long enough to realize that they have completely lost touch with the majority of Americans. They've been in denial ever since President Donald Trump beat their beloved Hillary Clinton in the presidential election last November.
Most remarkably, they seem to be shocked when conservatives call them out for making false and inflammatory statements.
""Congratulations to Fox News host Eric Bolling,""ù the liberal website Newshounds wrote recently. ""His smear of Senator Charles Schumer was so outrageous, it beat out Donald Trump's defense of Putin to win our Outrageous Fox Quote of the Week poll last week.""ù
Bolling did nothing but comment on Chuck Schumer's widely criticized speech.
""Powerful, emotional. Look out Denzel, Ryan, and Ben Affleck's brother,""ù Bolling commented. ""He actually looked like he was about to cry. Great acting, Chuck. I'm sure you dug deep for that motivation...They remind me of that guy in high school when the pretty girl who liked him for a week and then didn't like him anymore. He made a fool out of himself trying to get her back.""ù
""That's where the Dems are right now,""ù Bolling added. ""That high school guy crying, singing, and saying crazy things to get the girl back. I got news for you, Dems. She ain't coming back and you've got four years to think about her, hopefully eight. So get off your knees, liberals, you look ridiculous.""ù
What do you think? Do you agree with Bolling?",Eric Bolling Leaves Liberals Speechless After Ridiculing Chuck Schumer So Bad He Might Never Come Back,http://americannews.com/eric-bolling-leaves-liberals-speechless-ridiculing-chuck-schumer-bad-might-never-come-back/
25,2017-02-23 04:03:05+00:00,-0.068024691,"This week, the city council of Richmond, California voted unanimously in favor of a resolution calling for President Donald Trump to be impeached. Breitbart reports that the city council agenda included ""a resolution in support of a Congressional investigation regarding the impeachment of President Donald J. Trump.""ù
The group argued that POTUS should be impeached based on links to his private business holdings. Of course, there is absolutely zero evidence to support their claims that Trump has benefitted from conflicts of interest. There is also no evidence that he has done anything to meet the ""high crimes and misdemeanors""ù standard required for impeachment.
This is not entirely unexpected. Richmond politicians have a history of attempting to take down Trump. In 2015, the city's mayor accused him of inciting a hate crime against a local mosque""Óeven though the suspect had praised Hillary Clinton on social media.","BREAKING: Impeachment Resolution Passed, It's Actually Happening",http://americannews.com/breaking-impeachment-resolution-passed-actually-happening/
26,2017-02-22 04:18:54+00:00,0.143614719,"In the past few years, Republican Congressman Trey Gowdy has made a name for himself as one of the most fearless lawmakers on Capitol Hill.
Recently, Gowdy has received numerous important accolades for his brave work fighting for justice. His most notable role, of course, was as leader of the investigation into Benghazi that uncovered Hillary Clinton's email scandal. Now, Gowdy has been rewarded with his biggest honor to date.
Reports indicate Congressman Gowdy has been selected to deliver the annual Winthrop Paul Rockefeller Distinguished Lecture Series at the U.S. Marshals Museum.
""We were overwhelmed by the positive feedback we received from the inaugural Winthrop Paul Rockefeller Distinguished Lecture Series""ù Lisenne Rockefeller, part of the family underwriting the lecture, commented. ""We are looking forward to continuing this national lecture series in my late husband's honor with Congressman Trey Gowdy of South Carolina.""ù
The previous series chose Supreme Court Justice Antonin Scalia to deliver the speech. It turned out to be one of the last public events he ever attended.
What do you think? Is this a well-deserved honor for Gowdy?",Trey Gowdy Just Got The Best News Of His Entire Career... He Deserves This,http://americannews.com/trey-gowdy-just-got-best-news-entire-career-deserves/
27,2017-02-18 03:58:58+00:00,0.007761829,"Ever since President Donald Trump beat Hillary Clinton in the 2016 election, Democrats have been trying to construct a narrative that Trump and his team have colluded with the Russian government. Prominent politicians have pushed this ridiculous idea by questioning Trump's relationship with Russian President Vladimir Putin.
Recently, ABC News issued a report about Russians attempting to develop contacts and acquire a mole inside the White House. Within the report, they admitted that this has been an ongoing effort since the Cold War. They even contradicted themselves in their own article.
""A senior intelligence official told ABC News last night that no evidence gathered by the FBI so far suggests Trump associates knew they were talking to Russian intelligence officers.""ù
ABC may have buried the lead, but it didn't go unnoticed by NBC News reporter Pete Williams.
""They found no indication that there was any collusion,""ù Williams commented. ""One official told me today, 'You never know with the Russians,' but there is no confirmed connection between these Trump associates and any Russian intelligence figures.""ù
With this narrative dead in the water, we're sure the media is already in search of a new scandal to smear President Trump with""Óbut it's only a matter of time before those go down, too.",BREAKING: FBI Makes Major Announcement About Trump... This Changes Everything,http://americannews.com/breaking-fbi-makes-major-announcement-trump-changes-everything/
